"station_id","name","latitude","longitude","func_capacity","is_renting","is_returning"
3776,"Central Ave & Starr Street",40.700003,-73.92834,23,TRUE,TRUE
3843,"Myrtle Ave & Grove St",40.69905,-73.91516,23,TRUE,TRUE
2008,"Little West St & 1 Pl",40.70569254,-74.01677685,24,TRUE,TRUE
3676,"Van Brunt St & Van Dyke St",40.6758329439129,-74.01472628116608,24,TRUE,TRUE
530,"11 Ave & W 59 St",40.77149671054441,-73.99046033620834,24,TRUE,TRUE
3390,"E 109 St & 3 Ave",40.79329668,-73.9432083,24,TRUE,TRUE
3399,"7 St & 3 Ave",40.67260298150126,-73.98983001708984,24,TRUE,TRUE
3400,"E 110 St & Madison Ave",40.7961535,-73.94782145,24,TRUE,TRUE
3105,"N 15 St & Wythe Ave",40.724055,-73.955736,24,TRUE,TRUE
3293,"W 92 St & Broadway",40.7921,-73.9739,24,TRUE,TRUE
262,"Washington Park",40.6917823,-73.9737299,24,TRUE,TRUE
3041,"Kingston Ave & Herkimer St",40.67890679,-73.94142771,24,TRUE,TRUE
295,"Pike St & E Broadway",40.71406667,-73.99293911,24,TRUE,TRUE
3072,"Leonard St & Boerum St",40.70583339,-73.94644578,24,TRUE,TRUE
3571,"Bedford Ave & Bergen St",40.676368,-73.952918,24,TRUE,TRUE
3491,"E 118 St & 1 Ave",40.79747,-73.93504,24,TRUE,TRUE
3317,"10 St & 5 Ave",40.6686273,-73.98700053,24,TRUE,TRUE
143,"Clinton St & Joralemon St",40.69239502,-73.99337909,24,TRUE,TRUE
3585,"Union St & Bedford Ave",40.6691783,-73.9554162,24,TRUE,TRUE
3804,"Front St & Jay St",40.702461,-73.986842,24,TRUE,TRUE
3869,"Van Buren St & Broadway",40.692,-73.92617,24,TRUE,TRUE
3454,"Leonard St & Maujer St",40.7103685423523,-73.94705951213837,24,TRUE,TRUE
3766,"Sharon St & Olive St",40.715353,-73.93856,24,TRUE,TRUE
437,"Macon St & Nostrand Ave",40.6809833854,-73.9500479759,24,TRUE,TRUE
3310,"14 St & 7 Ave",40.663779,-73.98396846,24,TRUE,TRUE
3816,"Metropolitan Ave & Vandervoort Ave",40.71429,-73.93323,24,TRUE,TRUE
3058,"Lewis Ave & Kosciuszko St",40.69237074,-73.93705428,24,TRUE,TRUE
3728,"Pierrepont St & Monroe Pl",40.69535693320225,-73.99344027042389,24,TRUE,TRUE
3779,"Hart St & Wyckoff Ave",40.704876,-73.919911,24,TRUE,TRUE
3829,"Central Ave & Decatur St",40.6882,-73.90798,24,TRUE,TRUE
3840,"Putnam Ave & Wyckoff Ave",40.69811,-73.90904,24,TRUE,TRUE
3865,"Knickerbocker Ave & Cooper St",40.69081,-73.90448,24,TRUE,TRUE
3002,"South End Ave & Liberty St",40.711512,-74.015756,25,TRUE,TRUE
276,"Duane St & Greenwich St",40.71748752,-74.0104554,25,TRUE,TRUE
3324,"3 Ave & 14 St",40.6685455,-73.99333264,25,TRUE,TRUE
3387,"E 106 St & Madison Ave",40.7934337,-73.94945003,25,TRUE,TRUE
3360,"Amsterdam Ave & W 79 St",40.7829391,-73.9786517,25,TRUE,TRUE
3397,"Court St & Nelson St",40.6763947,-73.99869893,25,TRUE,TRUE
3529,"Lenox Ave & W 130 St",40.8107922,-73.9430681,25,TRUE,TRUE
417,"Barclay St & Church St",40.71291224,-74.01020234,25,TRUE,TRUE
3416,"7 Ave & Park Pl",40.6776147,-73.97324283,25,TRUE,TRUE
3085,"Roebling St & N 4 St",40.71469,-73.95739,25,TRUE,TRUE
3494,"E 115 St & Lexington Ave",40.797911,-73.9423,25,TRUE,TRUE
3322,"12 St & 4 Ave",40.668603,-73.9904394,25,TRUE,TRUE
508,"W 46 St & 11 Ave",40.76341379,-73.99667444,25,TRUE,TRUE
3388,"President St & Henry St",40.6828003,-73.99990419,25,TRUE,TRUE
3391,"E 106 St & 1 Ave",40.7892529,-73.93956237,25,TRUE,TRUE
3430,"Richardson St & N Henry St",40.71907891179564,-73.94223690032959,25,TRUE,TRUE
3358,"Garfield Pl & 8 Ave",40.6711978,-73.97484126,25,TRUE,TRUE
3383,"Cathedral Pkwy & Broadway",40.804213,-73.96699104,25,TRUE,TRUE
460,"S 4 St & Wythe Ave",40.71285887,-73.96590294,25,TRUE,TRUE
3321,"Clinton St & Union St",40.6831164,-73.99785267,25,TRUE,TRUE
3355,"E 66 St & Madison Ave",40.76800889305947,-73.96845281124115,25,TRUE,TRUE
3850,"Jefferson St & Cypress Ave",40.70907,-73.92157,25,TRUE,TRUE
3351,"E 102 St & 1 Ave",40.7869946,-73.94164802,25,TRUE,TRUE
3370,"E 78 St & 2 Ave",40.7727966,-73.95577801,25,TRUE,TRUE
3299,"E 98 St & Park Ave",40.78813,-73.95206,25,TRUE,TRUE
3303,"Butler St & Court St",40.6849894,-73.99440329,24,TRUE,TRUE
3415,"Prospect Pl & 6 Ave",40.6793307,-73.97519523,25,TRUE,TRUE
3618,"27 St & Hunter St",40.7485,-73.941275,25,TRUE,TRUE
3856,"Kingsland Ave & Nassau Ave",40.72577,-73.94173,25,TRUE,TRUE
3396,"Clinton St & 4 Place",40.6783563,-74.00014502,25,TRUE,TRUE
3523,"24 Ave & 29 St",40.7729,-73.916142,25,TRUE,TRUE
3597,"43 St & Broadway",40.7577284,-73.9166368,25,TRUE,TRUE
3616,"Steinway St & 28 Ave",40.7656251,-73.9136695,25,TRUE,TRUE
3377,"Carroll St & Bond St",40.6786115,-73.99037292,25,TRUE,TRUE
3648,"Flushing Ave & Vanderbilt Ave",40.697950315695444,-73.97077560424805,25,TRUE,TRUE
396,"Lefferts Pl & Franklin Ave",40.680342423,-73.9557689392,25,TRUE,TRUE
3499,"2 Ave & E 122 St",40.8006721,-73.9349,25,TRUE,TRUE
3549,"Grand Ave & Bergen St",40.678045,-73.962408,25,TRUE,TRUE
3566,"Crescent St & 35 Ave",40.7596276,-73.9321455,25,TRUE,TRUE
3573,"35 St & 34 Ave",40.7580583,-73.9242751,25,TRUE,TRUE
3579,"Sterling Pl & Bedford Ave",40.672695,-73.954131,25,TRUE,TRUE
3846,"Central Ave & Himrod St",40.69676,-73.92302,25,TRUE,TRUE
3877,"Madison St & Forest Ave",40.70555,-73.90245,25,TRUE,TRUE
3893,"Rockaway Ave & Bainbridge St",40.68319988172761,-73.91166642308235,25,TRUE,TRUE
3838,"Bushwick Ave & Harman St",40.69356,-73.92524,25,TRUE,TRUE
3841,"Menahan St & Central Ave",40.69543,-73.9196,25,TRUE,TRUE
3844,"Myrtle Ave & Linden St",40.69943,-73.91337,25,TRUE,TRUE
481,"S 3 St & Bedford Ave",40.71260486,-73.96264403,25,TRUE,TRUE
3082,"Hope St & Union Ave",40.71167351,-73.95141312,25,TRUE,TRUE
3300,"Prospect Park West & 8 St",40.66514681533792,-73.97637605667114,25,TRUE,TRUE
3384,"Smith St & 3 St",40.6787242,-73.99599099,25,TRUE,TRUE
3821,"Evergreen Ave & Noll St",40.70106,-73.93318,25,TRUE,TRUE
3847,"Cedar St & Evergreen Ave",40.69671,-73.92807,25,TRUE,TRUE
3854,"Morgan Ave & Maspeth Ave",40.716657,-73.93637,25,TRUE,TRUE
3879,"Broadway & Madison St",40.68822,-73.91966,25,TRUE,TRUE
3895,"Cypress Ave & Palmetto St",40.701573408737914,-73.90876293182373,25,TRUE,TRUE
3203,"Hamilton Park",40.727595966,-74.044247311,26,TRUE,TRUE
3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,26,TRUE,TRUE
3495,"E 114 St & 1 Ave",40.7945663,-73.9362541,26,TRUE,TRUE
3646,"35 Ave & 10 St",40.76315481910373,-73.93985509872437,16,TRUE,TRUE
3207,"Oakland Ave",40.7376037,-74.0524783,26,TRUE,TRUE
3668,"Leonard St & Nassau Ave",40.7239567849954,-73.94984364509583,26,TRUE,TRUE
3095,"Graham Ave & Herbert St",40.71929301,-73.94500379,26,TRUE,TRUE
3561,"37 Ave & 35 St",40.7531106,-73.9279917,26,TRUE,TRUE
3860,"Wilson Ave & Troutman St",40.70166,-73.92754,26,TRUE,TRUE
3206,"Hilltop",40.7311689,-74.0575736,26,TRUE,TRUE
3078,"Broadway & Roebling St",40.70924826276157,-73.96063148975372,26,TRUE,TRUE
331,"Pike St & Monroe St",40.71173107,-73.99193043,27,TRUE,TRUE
3092,"Berry St & N 8 St",40.7190095,-73.95852515,27,TRUE,TRUE
3613,"Center Blvd & 48 Ave",40.745038,-73.957539,27,TRUE,TRUE
3121,"Jackson Ave & 46 Rd",40.74524768,-73.94733276,27,TRUE,TRUE
3424,"E 106 St & Lexington Ave",40.791976,-73.945993,27,TRUE,TRUE
3762,"3 Ave & Carroll St",40.677027,-73.9865,27,TRUE,TRUE
346,"Bank St & Hudson St",40.73652889,-74.00618026,27,TRUE,TRUE
3535,"Mt Morris Park W & W 120 St",40.804038,-73.945925,27,TRUE,TRUE
3520,"Adam Clayton Powell Blvd & W 118 St",40.804372,-73.951475,27,TRUE,TRUE
3905,"4 Ave & E 12 St",40.732647,-73.99011,27,TRUE,TRUE
249,"Harrison St & Hudson St",40.71870987,-74.0090009,27,TRUE,TRUE
3117,"Franklin St & Dupont St",40.73564,-73.95866,27,TRUE,TRUE
3124,"46 Ave & 5 St",40.74731,-73.95451,27,TRUE,TRUE
3172,"W 74 St & Columbus Ave",40.7785669,-73.97754961,27,TRUE,TRUE
3599,"Franklin Ave & Empire Blvd",40.66314,-73.9605695,27,TRUE,TRUE
3658,"W 18 St & 9 Ave",40.7435337324616,-74.00367558002472,27,TRUE,TRUE
3763,"Wyckoff Av & Jefferson St",40.707165,-73.923711,27,TRUE,TRUE
82,"St James Pl & Pearl St",40.71117416,-74.00016545,27,TRUE,TRUE
264,"Maiden Ln & Pearl St",40.70706456,-74.00731853,27,TRUE,TRUE
308,"St James Pl & Oliver St",40.71307916,-73.99851193,27,TRUE,TRUE
423,"W 54 St & 9 Ave",40.76584941,-73.98690506,27,TRUE,TRUE
3101,"N 12 St & Bedford Ave",40.72079821,-73.95484712,27,TRUE,TRUE
3419,"Douglass St & 4 Ave",40.6792788,-73.98154004,27,TRUE,TRUE
3411,"Bond St & Bergen St",40.6849668,-73.98620772,27,TRUE,TRUE
3581,"Underhill Ave & Lincoln Pl",40.6740123,-73.9671457,27,TRUE,TRUE
3693,"N 11 St & Kent Ave",40.72248188638219,-73.95921930670738,27,TRUE,TRUE
353,"S Portland Ave & Hanson Pl",40.68539567,-73.97431458,27,TRUE,TRUE
251,"Mott St & Prince St",40.72317958,-73.99480012,27,TRUE,TRUE
545,"E 23 St & 1 Ave",40.736502,-73.97809472,27,TRUE,TRUE
3157,"East End Ave & E 86 St",40.77518615,-73.94446054,27,TRUE,TRUE
3554,"Vernon Blvd & 41 Rd",40.7552433,-73.9485678,27,TRUE,TRUE
3610,"Vernon Blvd & 30 Rd",40.770845,-73.934171,27,TRUE,TRUE
340,"Madison St & Clinton St",40.71269042,-73.98776323,27,TRUE,TRUE
3373,"3 St & 3 Ave",40.6750705,-73.98775226,27,TRUE,TRUE
297,"E 15 St & 3 Ave",40.734232,-73.986923,27,TRUE,TRUE
389,"Broadway & Berry St",40.71044554,-73.96525063,27,TRUE,TRUE
448,"W 37 St & 10 Ave",40.75660359,-73.9979009,27,TRUE,TRUE
2002,"Wythe Ave & Metropolitan Ave",40.716887,-73.963198,27,TRUE,TRUE
3221,"47 Ave & 31 St",40.743,-73.93561,27,TRUE,TRUE
3327,"3 Ave & E 100 St",40.7877214,-73.94728331,27,TRUE,TRUE
3504,"E 123 St & Lexington Ave",40.8029263,-73.9379,27,TRUE,TRUE
3308,"Kane St & Clinton St",40.6861758,-73.99645295,27,TRUE,TRUE
3365,"3 St & 7 Ave",40.6703837,-73.97839676,27,TRUE,TRUE
3408,"Congress St & Clinton St",40.6881529,-73.99520919,27,TRUE,TRUE
335,"Washington Pl & Broadway",40.72903917,-73.99404649,27,TRUE,TRUE
3531,"Frederick Douglass Blvd & W 129 St",40.8125511,-73.9492286,27,TRUE,TRUE
3544,"Underhill Ave & Pacific St",40.6804836,-73.9646795,27,TRUE,TRUE
3558,"Bergen St & Vanderbilt Ave",40.6794388,-73.9680438,27,TRUE,TRUE
282,"Kent Ave & S 11 St",40.707644944175705,-73.96841526031494,27,TRUE,TRUE
261,"Johnson St & Gold St",40.69474881,-73.98362464,27,TRUE,TRUE
364,"Lafayette Ave & Classon Ave",40.68900443,-73.96023854,27,TRUE,TRUE
3417,"Baltic St & 5 Ave",40.6795766,-73.97854971,27,TRUE,TRUE
3492,"E 118 St & Park Ave",40.8005385,-73.9419949,27,TRUE,TRUE
3067,"Broadway & Whipple St",40.7016657,-73.9437303,27,TRUE,TRUE
3102,"Driggs Ave & Lorimer St",40.72179134,-73.9504154,27,TRUE,TRUE
3532,"Ditmars Blvd & 19 St",40.78145,-73.9183302,27,TRUE,TRUE
399,"Lafayette Ave & St James Pl",40.68851534,-73.9647628,27,TRUE,TRUE
3562,"Classon Ave & St Marks Ave",40.6765198,-73.9596082,27,TRUE,TRUE
3113,"Greenpoint Ave & Manhattan Ave",40.73026,-73.95394,27,TRUE,TRUE
3123,"31 St & Thomson Ave",40.74469738,-73.93540375,27,TRUE,TRUE
3304,"6 Ave & 9 St",40.668127,-73.98377641,27,TRUE,TRUE
3745,"36 Ave & 31 St",40.75651272984955,-73.92957486212252,27,TRUE,TRUE
268,"Howard St & Centre St",40.71910537,-73.99973337,27,TRUE,TRUE
3404,"7 St & 5 Ave",40.6704922,-73.98541675,27,TRUE,TRUE
3617,"28 Ave & 35 St",40.7671,-73.9169858,27,TRUE,TRUE
397,"Fulton St & Clermont Ave",40.68415748,-73.96922273,27,TRUE,TRUE
3259,"9 Ave & W 28 St",40.74937024193277,-73.99923384189606,27,TRUE,TRUE
3364,"Carroll St & 5 Ave",40.6751622,-73.9814832,27,TRUE,TRUE
3386,"1 Pl & Clinton St",40.6809591,-73.99905709,27,TRUE,TRUE
3600,"31 Ave & Steinway St",40.7611488,-73.9170071,27,TRUE,TRUE
3674,"Jay St & York St",40.701403172577244,-73.98672670125961,27,TRUE,TRUE
3803,"Bedford Ave & Montgomery St",40.665816,-73.956934,27,TRUE,TRUE
321,"Cadman Plaza E & Red Cross Pl",40.69991755,-73.98971773,27,TRUE,TRUE
372,"Franklin Ave & Myrtle Ave",40.694546087246025,-73.95801365375519,27,TRUE,TRUE
436,"Hancock St & Bedford Ave",40.68216564,-73.95399026,27,TRUE,TRUE
3044,"Albany Ave & Fulton St",40.6800105,-73.938475,27,TRUE,TRUE
3555,"28 St & 41 Ave",40.751047,-73.93797,27,TRUE,TRUE
3527,"5 Ave & E 126 St",40.80698,-73.941747,27,TRUE,TRUE
3775,"Suydam St & Knickerbocker Ave",40.702013,-73.923769,27,TRUE,TRUE
3329,"Degraw St & Smith St",40.6829151,-73.99318208,27,TRUE,TRUE
3526,"31 St & 23 Ave",40.7747878,-73.9125551,27,TRUE,TRUE
3576,"Park Pl & Vanderbilt Ave",40.6767,-73.969024,27,TRUE,TRUE
3587,"Carroll St & Washington Ave",40.6686744,-73.9618148,27,TRUE,TRUE
3761,"Cedar St & Myrtle Ave",40.697842,-73.926241,27,TRUE,TRUE
3778,"Irving Ave & DeKalb Ave",40.7027,-73.92095,27,TRUE,TRUE
3880,"Willoughby Ave & Onderdonk Ave",40.7098,-73.91727,27,TRUE,TRUE
350,"Clinton St & Grand St",40.71559509,-73.9870295,28,TRUE,TRUE
3335,"Union St & 4 Ave",40.6772744,-73.98282002,28,TRUE,TRUE
3389,"Carroll St & Columbia St",40.6830456,-74.00348559,28,TRUE,TRUE
3110,"Meserole Ave & Manhattan Ave",40.72708584,-73.95299117,28,TRUE,TRUE
3093,"N 6 St & Bedford Ave",40.71745169,-73.95850939,28,TRUE,TRUE
3378,"E 76 St & Park Ave",40.773763,-73.96222088,28,TRUE,TRUE
3582,"Lincoln Pl & Classon Ave",40.6721683,-73.9609,28,TRUE,TRUE
480,"W 53 St & 10 Ave",40.76669671,-73.99061728,29,TRUE,TRUE
513,"W 56 St & 10 Ave",40.768254,-73.988639,29,TRUE,TRUE
3369,"E 82 St & East End Ave",40.7724607,-73.9468208,29,TRUE,TRUE
315,"South St & Gouverneur Ln",40.70355377,-74.00670227,29,TRUE,TRUE
3506,"Lexington Ave & E 120 St",40.8013066,-73.9398167,29,TRUE,TRUE
3502,"Lexington Ave & E 111 St",40.7954121,-73.9441232,29,TRUE,TRUE
342,"Columbia St & Rivington St",40.71739973,-73.98016555,29,TRUE,TRUE
426,"West St & Chambers St",40.71754834,-74.01322069,29,TRUE,TRUE
3243,"E 58 St & 1 Ave (NE Corner)",40.75892386377695,-73.96226227283478,29,TRUE,TRUE
3708,"W 13 St & 5 Ave",40.735445,-73.99431,29,TRUE,TRUE
412,"Forsyth St & Canal St",40.7158155,-73.99422366,29,TRUE,TRUE
385,"E 55 St & 2 Ave",40.75797322,-73.96603308,29,TRUE,TRUE
536,"1 Ave & E 30 St",40.74144387,-73.97536082,29,TRUE,TRUE
3423,"West Drive & Prospect Park West",40.6610633719006,-73.97945255041122,29,TRUE,TRUE
3346,"Berkeley Pl & 7 Ave",40.675146838709786,-73.97523209452629,29,TRUE,TRUE
3537,"Carlton Ave & Dean St",40.6809741,-73.9710097,29,TRUE,TRUE
3569,"Franklin Ave & St Marks Ave",40.6758324,-73.9561677,29,TRUE,TRUE
3542,"Amsterdam Ave & W 119 St",40.8086249,-73.9596214,29,TRUE,TRUE
3313,"6 Ave & 12 St",40.6663181,-73.9854617,29,TRUE,TRUE
3825,"Broadway & Furman Ave",40.68139,-73.90756,29,TRUE,TRUE
3839,"Putnam Ave & Knickerbocker Ave",40.69545,-73.91164,29,TRUE,TRUE
3069,"Lorimer St & Broadway",40.70411791,-73.94818595,29,TRUE,TRUE
3501,"E 118 St & Madison Ave",40.8014866,-73.9442507,29,TRUE,TRUE
3563,"28 St & 36 Ave",40.757186,-73.932719,29,TRUE,TRUE
3836,"Bushwick Ave & Linden St",40.69146,-73.92146,29,TRUE,TRUE
3842,"Bushwick Ave & Dekalb Ave",40.69502,-73.92825,29,TRUE,TRUE
3081,"Graham Ave & Grand St",40.711863,-73.944024,29,TRUE,TRUE
3837,"Broadway & Kosciuszko St",40.69329,-73.92852,29,TRUE,TRUE
3867,"Somers St & Broadway",40.67945,-73.90474,29,TRUE,TRUE
128,"MacDougal St & Prince St",40.72710258,-74.00297088,30,TRUE,TRUE
3771,"McKibbin St & Bogart St",40.706237,-73.933871,30,TRUE,TRUE
307,"Canal St & Rutgers St",40.71427487,-73.98990025,30,TRUE,TRUE
3639,"Harborside",40.7192517,-74.034234,30,TRUE,TRUE
3349,"Grand Army Plaza & Plaza St West",40.6729679,-73.97087984,30,TRUE,TRUE
3918,"Avenue D & E 8 St",40.72387,-73.975767,30,TRUE,TRUE
2000,"Front St & Washington St",40.70255088,-73.98940236,30,TRUE,TRUE
339,"Avenue D & E 12 St",40.72580614,-73.97422494,30,TRUE,TRUE
3664,"North Moore St & Greenwich St",40.72019521437465,-74.0103006362915,30,TRUE,FALSE
174,"E 25 St & 1 Ave",40.7381765,-73.97738662,30,TRUE,TRUE
3486,"Schermerhorn St & Bond St",40.688417427540834,-73.98451656103134,30,TRUE,TRUE
3649,"W 129 St & Convent Ave",40.814394437915816,-73.95324736833572,30,TRUE,TRUE
3368,"5 Ave & 3 St",40.6728155,-73.98352355,30,TRUE,TRUE
3503,"Madison Ave & E 120 St",40.80295,-73.942954,30,TRUE,TRUE
3087,"Metropolitan Ave & Meeker Ave",40.71413311,-73.95234386,30,TRUE,TRUE
3699,"W 50 St & 9 Ave",40.763604677958625,-73.98917958140373,30,TRUE,TRUE
3309,"E 97 St & 3 Ave",40.7859201,-73.94860294,30,TRUE,TRUE
3823,"Beaver St & Fayette St",40.70099,-73.93921,30,TRUE,TRUE
3580,"St Johns Pl & Washington Ave",40.6737236,-73.9631611,30,TRUE,TRUE
3864,"Central Ave & Covert St",40.68929,-73.90951,30,TRUE,TRUE
3086,"Graham Ave & Conselyea St",40.715143,-73.944507,30,TRUE,TRUE
3900,"Morgan Ave & Lombardy St",40.72226,-73.93889,30,TRUE,TRUE
3723,"Cadman Plaza E & Johnson St",40.695317277669034,-73.99015724658966,30,TRUE,TRUE
3792,"Columbus Dr at Exchange Pl",40.71687,-74.03281,30,TRUE,TRUE
3781,"Greene Av & Myrtle Av",40.698568,-73.918877,30,TRUE,TRUE
3871,"Bushwick Ave & Furman Ave",40.68281,-73.90623,30,TRUE,TRUE
312,"Allen St & Stanton St",40.722055,-73.989111,31,TRUE,TRUE
3122,"48 Ave & 5 St",40.744363287066875,-73.9558732509613,31,TRUE,TRUE
3403,"4 Ave & 9 St",40.6705135,-73.98876585,31,TRUE,TRUE
3508,"St Nicholas Ave & Manhattan Ave",40.809725,-73.953149,31,TRUE,TRUE
3509,"Lenox Ave & W 115 St",40.8011939,-73.9500739,31,TRUE,TRUE
311,"Norfolk St & Broome St",40.7172274,-73.98802084,31,TRUE,TRUE
432,"E 7 St & Avenue A",40.72621788,-73.98379855,31,TRUE,TRUE
3109,"Banker St & Meserole Ave",40.72606,-73.95621,31,TRUE,TRUE
3410,"Dean St & Hoyt St",40.6864442,-73.98759104,31,TRUE,TRUE
3500,"E 115 St & Madison Ave",40.7989445,-73.944846,31,TRUE,TRUE
127,"Barrow St & Hudson St",40.73172428,-74.00674436,31,TRUE,TRUE
334,"W 20 St & 7 Ave",40.74238787,-73.99726235,31,TRUE,TRUE
3611,"Vernon Blvd & 47 Rd",40.7449067,-73.9534573,31,TRUE,TRUE
398,"Atlantic Ave & Furman St",40.69165183,-73.9999786,31,TRUE,TRUE
411,"E 6 St & Avenue D",40.72228087,-73.97668709,31,TRUE,TRUE
479,"9 Ave & W 45 St",40.76019252,-73.9912551,31,TRUE,TRUE
3490,"E 116 St & 2 Ave",40.796879,-73.937261,31,TRUE,TRUE
3782,"Brooklyn Bridge Park - Pier 2",40.698458,-73.997178,31,TRUE,TRUE
238,"Bank St & Washington St",40.7361967,-74.00859207,31,TRUE,TRUE
447,"8 Ave & W 52 St",40.76370739,-73.9851615,31,TRUE,TRUE
390,"Duffield St & Willoughby St",40.69221589,-73.9842844,31,TRUE,TRUE
3715,"Driggs Ave & N 9 St",40.71816969454208,-73.95520135760307,31,TRUE,TRUE
3130,"21 St & Queens Plaza North",40.75325964,-73.94335788,31,TRUE,TRUE
403,"E 2 St & 2 Ave",40.72502876,-73.99069656,31,TRUE,TRUE
3065,"Union Ave & Wallabout St",40.70029511,-73.95032283,31,TRUE,TRUE
534,"Water - Whitehall Plaza",40.70255065,-74.0127234,31,TRUE,TRUE
3628,"Lenox Ave & W 117 St",40.8025566,-73.9490782,31,TRUE,TRUE
516,"E 47 St & 1 Ave",40.75206862,-73.96784384,31,TRUE,TRUE
3382,"Carroll St & Smith St",40.680611,-73.99475825,31,TRUE,TRUE
3168,"Central Park West & W 85 St",40.78472675,-73.96961715,31,TRUE,TRUE
3148,"E 84 St & 1 Ave",40.77565541,-73.95068615,31,TRUE,TRUE
471,"Grand St & Havemeyer St",40.71286844,-73.95698119,31,TRUE,TRUE
3307,"West End Ave & W 94 St",40.7941654,-73.974124,31,TRUE,TRUE
3510,"Adam Clayton Powell Blvd & W 123 St",40.8078316,-73.949373,31,TRUE,TRUE
3232,"Bond St & Fulton St",40.68962188790333,-73.98304268717766,31,TRUE,TRUE
3738,"Delancey St & Eldridge St",40.719383,-73.991479,31,TRUE,TRUE
224,"Spruce St & Nassau St",40.71146364,-74.00552427,31,TRUE,TRUE
458,"11 Ave & W 27 St",40.751396,-74.005226,31,TRUE,TRUE
3175,"W 70 St & Amsterdam Ave",40.77748046,-73.98288594,31,TRUE,TRUE
274,"Lafayette Ave & Fort Greene Pl",40.68691865,-73.976682,31,TRUE,TRUE
3129,"Queens Plaza North & Crescent St",40.75110165,-73.94073717,31,TRUE,TRUE
3338,"2 Ave & E 99 St",40.7862586,-73.94552579,31,TRUE,TRUE
244,"Willoughby Ave & Hall St",40.69196035,-73.96536851,31,TRUE,TRUE
3154,"E 77 St & 3 Ave",40.77314236,-73.95856158,31,TRUE,TRUE
3235,"E 41 St & Madison Ave",40.752165280621966,-73.97992193698882,25,TRUE,TRUE
3493,"E 118 St & 3 Ave",40.799139,-73.9389152,31,TRUE,TRUE
503,"E 20 St & Park Ave",40.73827428,-73.98751968,31,TRUE,TRUE
539,"Metropolitan Ave & Bedford Ave",40.71534825,-73.96024116,31,TRUE,TRUE
239,"Willoughby St & Fleet St",40.69196566,-73.9813018,31,TRUE,TRUE
3137,"5 Ave & E 73 St",40.77282817,-73.96685276,31,TRUE,TRUE
3366,"West End Ave & W 107 St",40.8021174,-73.9681805305,31,TRUE,TRUE
3917,"Willoughby St & Ashland Pl",40.69178,-73.97877,31,TRUE,TRUE
3354,"3 St & Prospect Park West",40.668132,-73.97363831,31,TRUE,TRUE
3890,"Grove St & Broadway",40.69047,-73.923511,31,TRUE,TRUE
416,"Cumberland St & Lafayette Ave",40.68753406,-73.97265183,31,TRUE,TRUE
3570,"35 Ave & 37 St",40.7557327,-73.9236611,31,TRUE,TRUE
3131,"E 68 St & 3 Ave",40.76712840349542,-73.96224617958069,31,TRUE,TRUE
3158,"W 63 St & Broadway",40.77163851,-73.98261428,31,TRUE,TRUE
3159,"W 67 St & Broadway",40.77492513,-73.98266566,31,TRUE,TRUE
3325,"E 95 St & 3 Ave",40.7849032,-73.950503,31,TRUE,TRUE
3583,"Eastern Pkwy & Washington Ave",40.6716493,-73.9631145,31,TRUE,TRUE
3637,"Fulton St & Waverly Ave",40.683238654603414,-73.96599590778351,31,TRUE,TRUE
3516,"31 St & Astoria Blvd",40.7699176,-73.9184057,31,TRUE,TRUE
3789,"Fulton St & Irving Pl",40.68186,-73.959432,31,TRUE,TRUE
