"station_id","name","latitude","longitude","func_capacity","is_renting","is_returning"
3791,"Hoboken Ave at Monmouth St",40.73520838045357,-74.04696375131607,32,TRUE,TRUE
440,"E 45 St & 3 Ave",40.75255434,-73.97282625,32,TRUE,TRUE
3314,"W 95 St & Broadway",40.7937704,-73.971888,32,TRUE,TRUE
3289,"W 90 St & Amsterdam Ave",40.79017948095081,-73.97288918495178,32,TRUE,TRUE
3866,"Wilson Ave & Moffat St",40.68906,-73.90506,32,TRUE,TRUE
3083,"Bushwick Ave & Powers St",40.71247661,-73.94100005,32,TRUE,TRUE
3848,"Suydam St & Broadway",40.69544,-73.93223,32,TRUE,TRUE
3236,"W 42 St & Dyer Ave",40.75898481399634,-73.99379968643188,33,TRUE,TRUE
3477,"39 St & 2 Ave",40.65539977447831,-74.01062786579132,33,TRUE,TRUE
252,"MacDougal St & Washington Sq",40.73226398,-73.99852205,33,TRUE,TRUE
79,"Franklin St & W Broadway",40.71911552,-74.00666661,33,TRUE,TRUE
304,"Broadway & Battery Pl",40.70463334,-74.01361706,33,TRUE,FALSE
366,"Clinton Ave & Myrtle Ave",40.693261,-73.968896,33,TRUE,TRUE
3363,"E 102 St & Park Ave",40.7904828,-73.95033068,33,TRUE,TRUE
3461,"Murray St & Greenwich St",40.714851505262516,-74.01122331619263,33,TRUE,TRUE
3505,"Lexington Ave & E 127 St",40.805726,-73.936322,33,TRUE,TRUE
151,"Cleveland Pl & Spring St",40.722103786686034,-73.99724900722504,33,TRUE,TRUE
3414,"Bergen St & Flatbush Ave",40.680944723477296,-73.97567331790923,33,TRUE,TRUE
3112,"Milton St & Franklin St",40.72906,-73.95779,33,TRUE,TRUE
223,"W 13 St & 7 Ave",40.73781509,-73.99994661,33,TRUE,TRUE
260,"Broad St & Bridge St",40.70365182,-74.01167797,33,TRUE,TRUE
2022,"E 60 St & York Ave",40.759107,-73.959223,33,TRUE,TRUE
3630,"Frederick Douglass Blvd & W 115 St",40.8038654,-73.9559308,33,TRUE,TRUE
3545,"Broadway & W 122 St",40.8120562,-73.9612547,33,TRUE,TRUE
319,"Fulton St & Broadway",40.711066,-74.009447,33,TRUE,TRUE
3418,"Plaza St West & Flatbush Ave",40.6750207,-73.97111473,33,TRUE,TRUE
3077,"Stagg St & Union Ave",40.70877084,-73.95095259,33,TRUE,TRUE
3425,"2 Ave & E 104 St",40.7892105,-73.94370784,33,TRUE,TRUE
3572,"34 Ave & 38 St",40.756913,-73.921631,33,TRUE,TRUE
3075,"Division Ave & Marcy Ave",40.70708701,-73.95796783,33,TRUE,TRUE
305,"E 58 St & 3 Ave",40.76095756,-73.96724467,33,TRUE,TRUE
3629,"Adam Clayton Powell Blvd & W 126 St",40.809495347779475,-73.94776493310928,33,TRUE,TRUE
394,"E 9 St & Avenue C",40.72521311,-73.97768752,34,TRUE,TRUE
487,"E 20 St & FDR Drive",40.73314259,-73.97573881,34,TRUE,TRUE
3533,"St. Nicholas Ave & W 126 St",40.8114323,-73.9518776,34,TRUE,TRUE
3126,"44 Dr & Jackson Ave",40.74718234,-73.9432635,34,TRUE,TRUE
483,"E 12 St & 3 Ave",40.73223272,-73.98889957,34,TRUE,TRUE
3518,"Lenox Ave & W 126 St",40.808442,-73.9452087,34,TRUE,TRUE
467,"Dean St & 4 Ave",40.68312489,-73.97895137,34,TRUE,TRUE
367,"E 53 St & Lexington Ave",40.75828065,-73.97069431,34,TRUE,FALSE
3362,"Madison Ave & E 82 St",40.7781314,-73.96069399,34,TRUE,TRUE
406,"Hicks St & Montague St",40.69512845,-73.99595065,34,TRUE,TRUE
3195,"Sip Ave",40.73089709786179,-74.06391263008118,34,TRUE,TRUE
493,"W 45 St & 6 Ave",40.7568001,-73.98291153,34,TRUE,TRUE
3540,"Morningside Ave & W 123 St",40.81,-73.9551508,35,TRUE,TRUE
325,"E 19 St & 3 Ave",40.73624527,-73.98473765,35,TRUE,TRUE
515,"W 43 St & 10 Ave",40.76009437,-73.99461843,35,TRUE,TRUE
2009,"Catherine St & Monroe St",40.71117444,-73.99682619,35,TRUE,TRUE
298,"3 Ave & Schermerhorn St",40.68683208,-73.9796772,35,TRUE,TRUE
3127,"9 St & 44 Rd",40.74966,-73.9521,35,TRUE,TRUE
3737,"Stanton St & Norfolk St",40.720747,-73.986274,35,TRUE,TRUE
265,"Stanton St & Chrystie St",40.72229346,-73.99147535,35,TRUE,TRUE
161,"LaGuardia Pl & W 3 St",40.72917025,-73.99810231,35,TRUE,TRUE
3379,"E 103 St & Lexington Ave",40.7903051,-73.94755757,35,TRUE,TRUE
454,"E 51 St & 1 Ave",40.75455731,-73.96592976,35,TRUE,TRUE
3116,"Huron St & Franklin St",40.73266,-73.95826,35,TRUE,TRUE
392,"Jay St & Tech Pl",40.695065,-73.987167,35,TRUE,TRUE
3409,"Bergen St & Smith St",40.6867443,-73.99063168,35,TRUE,TRUE
3593,"31 St & Broadway",40.761584,-73.925921,35,TRUE,TRUE
466,"W 25 St & 6 Ave",40.74395411,-73.99144871,26,TRUE,TRUE
3290,"E 89 St & York Ave",40.7779453,-73.946041,35,TRUE,TRUE
3170,"W 84 St & Columbus Ave",40.78499979,-73.97283406,35,TRUE,TRUE
388,"W 26 St & 10 Ave",40.749717753,-74.002950346,35,TRUE,TRUE
3357,"W 106 St & Amsterdam Ave",40.8008363,-73.9664492472,35,TRUE,TRUE
347,"Greenwich St & W Houston St",40.728846,-74.008591,35,TRUE,TRUE
3345,"Madison Ave & E 99 St",40.78948541553215,-73.95242929458618,35,TRUE,TRUE
3543,"Morningside Dr & Amsterdam Ave",40.81028506306003,-73.95736455917358,35,TRUE,TRUE
3375,"3 Ave & E 72 St",40.7699426,-73.96060712,35,TRUE,TRUE
3132,"E 59 St & Madison Ave",40.76350532,-73.97109243,35,TRUE,TRUE
3517,"31 St & Hoyt Ave N",40.7711528,-73.9170074,35,TRUE,TRUE
3721,"31 St & Newtown Ave",40.7675487799971,-73.9209334552288,35,TRUE,TRUE
3831,"Broadway & Hancock St",40.68663,-73.9168,35,TRUE,TRUE
456,"E 53 St & Madison Ave",40.7597108,-73.97402311,35,TRUE,TRUE
3654,"31 St & Northern Blvd",40.75186951421875,-73.93349289894103,35,TRUE,TRUE
3374,"Central Park North & Adam Clayton Powell Blvd",40.799484,-73.955613,36,TRUE,TRUE
336,"Sullivan St & Washington Sq",40.73047747,-73.99906065,36,TRUE,TRUE
3690,"Park Pl & Church St",40.71334184275907,-74.00935515761375,36,TRUE,TRUE
310,"State St & Smith St",40.68926942,-73.98912867,36,TRUE,TRUE
502,"Henry St & Grand St",40.714211,-73.981095,36,TRUE,TRUE
3076,"Scholes St & Manhattan Ave",40.70870368,-73.9448625,36,TRUE,TRUE
3521,"Lenox Ave & W 111 St",40.7987859,-73.9523,36,TRUE,TRUE
3507,"Park Ave & E 124 St",40.8045555,-73.9396861,36,TRUE,TRUE
499,"Broadway & W 60 St",40.76915505,-73.98191841,36,TRUE,TRUE
2012,"E 27 St & 1 Ave",40.739445,-73.976806,36,TRUE,TRUE
332,"Cherry St",40.71219906,-73.97948148,36,TRUE,TRUE
393,"E 5 St & Avenue C",40.72299208,-73.97995466,37,TRUE,TRUE
478,"11 Ave & W 41 St",40.76030096,-73.99884222,37,TRUE,TRUE
3739,"Perry St & Greenwich Ave",40.735918,-74.000939,37,TRUE,TRUE
3783,"Cliff St & Fulton St",40.70838,-74.00495,37,TRUE,TRUE
3671,"E 81 St & 2 Ave",40.774779448957275,-73.95427465438843,37,TRUE,TRUE
3553,"Frederick Douglass Blvd & W 112 St",40.801694,-73.957145,37,TRUE,TRUE
3156,"E 72 St & York Ave",40.76663814,-73.95348296,37,TRUE,TRUE
3463,"E 16 St & Irving Pl",40.735367055605394,-73.98797392845154,37,TRUE,TRUE
337,"Old Slip & Front St",40.7037992,-74.00838676,37,TRUE,TRUE
3790,"Henry St & Middagh St",40.7003,-73.991581,37,TRUE,TRUE
3785,"W 42 St & 6 Ave",40.75492,-73.98455,37,TRUE,TRUE
3727,"Frost St & Meeker Ave",40.71766197083994,-73.94880026578903,38,TRUE,TRUE
3735,"W 30 St & 10 Ave",40.752694,-74.002353,38,TRUE,TRUE
3282,"5 Ave & E 88 St",40.78307,-73.95939,38,TRUE,TRUE
3294,"E 91 St & Park Ave",40.7835016,-73.955327,38,TRUE,TRUE
3284,"E 88 St & Park Ave",40.781410700190015,-73.95595908164978,38,TRUE,TRUE
237,"E 11 St & 2 Ave",40.73047309,-73.98672378,39,TRUE,TRUE
327,"Vesey Pl & River Terrace",40.7153379,-74.01658354,39,TRUE,TRUE
259,"South St & Whitehall St",40.70122128,-74.01234218,39,TRUE,TRUE
3318,"2 Ave & E 96 St",40.7839636,-73.9471673,39,TRUE,TRUE
368,"Carmine St & 6 Ave",40.73038599,-74.00214988,39,TRUE,TRUE
518,"E 39 St & 2 Ave",40.74780373,-73.9734419,39,TRUE,TRUE
495,"W 47 St & 10 Ave",40.76269882,-73.99301222,39,TRUE,TRUE
3107,"Bedford Ave & Nassau Ave",40.72311651,-73.95212324,39,TRUE,TRUE
146,"Hudson St & Reade St",40.71625008,-74.0091059,39,TRUE,TRUE
3881,"12 Ave & W 125 St",40.818299,-73.960405,39,TRUE,TRUE
3534,"Frederick Douglass Blvd & W 117 St",40.805159,-73.954692,39,TRUE,TRUE
3169,"Riverside Dr & W 82 St",40.78720869,-73.98128127,39,TRUE,TRUE
3288,"E 88 St & 1 Ave",40.778301,-73.9488134,39,TRUE,TRUE
217,"Old Fulton St",40.70277159,-73.99383605,39,TRUE,TRUE
3372,"E 74 St & 1 Ave",40.7689738,-73.95482273,39,TRUE,TRUE
3541,"Amsterdam Ave & W 125 St",40.813358,-73.956461,39,TRUE,TRUE
3096,"Union Ave & N 12 St",40.71924,-73.95242,39,TRUE,TRUE
320,"Leonard St & Church St",40.717571,-74.005549,39,TRUE,TRUE
383,"Greenwich Ave & Charles St",40.735238,-74.000271,39,TRUE,TRUE
3173,"Riverside Blvd & W 67 St",40.777507027547976,-73.98888587951659,39,TRUE,TRUE
3350,"W 100 St & Broadway",40.7973721,-73.97041192,39,TRUE,TRUE
439,"E 4 St & 2 Ave",40.7262807,-73.98978041,39,TRUE,TRUE
3312,"1 Ave & E 94 St",40.7817212,-73.94594,39,TRUE,TRUE
2010,"Grand St & Greene St",40.72170005235607,-74.00238141417502,39,TRUE,TRUE
3160,"Central Park West & W 76 St",40.77896784,-73.97374737,39,TRUE,TRUE
257,"Lispenard St & Broadway",40.71939226,-74.00247214,39,TRUE,TRUE
3367,"5 Ave & E 103 St",40.7922553,-73.95249933,39,TRUE,TRUE
528,"2 Ave & E 31 St",40.74290902,-73.97706058,39,TRUE,TRUE
3429,"Hanson Pl & Ashland Pl",40.68506807308177,-73.97790759801863,39,TRUE,TRUE
330,"Reade St & Broadway",40.71450451,-74.00562789,39,TRUE,TRUE
323,"Lawrence St & Willoughby St",40.69236178,-73.98631746,39,TRUE,TRUE
3301,"Columbus Ave & W 95 St",40.7919557,-73.968087,39,TRUE,TRUE
351,"Front St & Maiden Ln",40.70530954,-74.00612572,39,TRUE,TRUE
387,"Centre St & Chambers St",40.71273266,-74.0046073,39,TRUE,TRUE
3171,"Amsterdam Ave & W 82 St",40.78524672,-73.97667321,39,TRUE,TRUE
3472,"W 15 St & 10 Ave",40.742753828659026,-74.00747358798981,39,TRUE,TRUE
531,"Forsyth St & Broome St",40.71893904,-73.99266288,39,TRUE,TRUE
3331,"Riverside Dr & W 104 St",40.8013434,-73.9711457439,39,TRUE,TRUE
3328,"W 100 St & Manhattan Ave",40.795,-73.9645,39,TRUE,TRUE
3724,"7 Ave & Central Park South",40.7667405590595,-73.9790689945221,39,TRUE,TRUE
465,"Broadway & W 41 St",40.75513557,-73.98658032,39,TRUE,TRUE
3623,"W 120 St & Claremont Ave",40.8109494,-73.9634,39,TRUE,TRUE
3914,"West End Ave & W 78 St",40.783786,-73.981687,39,TRUE,TRUE
3147,"E 85 St & 3 Ave",40.77801203,-73.95407149,39,TRUE,TRUE
3178,"Riverside Dr & W 78 St",40.78414472,-73.98362492,39,TRUE,TRUE
3231,"E 67 St & Park Ave",40.76780080148132,-73.96592080593109,39,TRUE,TRUE
3305,"E 91 St & 2 Ave",40.78112229934166,-73.94965589046478,39,TRUE,TRUE
360,"William St & Pine St",40.70717936,-74.00887308,39,TRUE,TRUE
3286,"E 89 St & 3 Ave",40.7806284,-73.9521667,39,TRUE,TRUE
3376,"E 65 St & 2 Ave",40.76471851944339,-73.96222069859505,39,TRUE,TRUE
3686,"Gansevoort St & Hudson St",40.739448201304036,-74.00507032871246,39,TRUE,TRUE
2017,"E 43 St & 2 Ave",40.75022392,-73.97121414,39,TRUE,TRUE
3437,"Riverside Dr & W 91 St",40.79313480986663,-73.97700369358063,39,TRUE,TRUE
3242,"Schermerhorn St & Court St",40.69102925677968,-73.99183362722397,39,TRUE,TRUE
3552,"W 113 St & Broadway",40.805973,-73.964928,39,TRUE,TRUE
402,"Broadway & E 22 St",40.7403432,-73.98955109,39,TRUE,FALSE
3233,"E 48 St & 5 Ave",40.75724567911726,-73.97805914282799,39,TRUE,TRUE
3246,"Montague St & Clinton St",40.694281141397326,-73.99230033159256,39,TRUE,TRUE
3818,"Calyer St & Jewel St",40.72984,-73.94839,40,TRUE,TRUE
526,"E 33 St & 5 Ave",40.74765947,-73.98490707,40,TRUE,TRUE
250,"Lafayette St & Jersey St",40.72456089,-73.99565293,40,TRUE,TRUE
485,"W 37 St & 5 Ave",40.75038009,-73.98338988,40,TRUE,TRUE
529,"W 42 St & 8 Ave",40.7575699,-73.99098507,41,TRUE,TRUE
3142,"1 Ave & E 62 St",40.7612274,-73.96094022,41,TRUE,TRUE
3815,"E 51 St & 2 Ave",40.755293,-73.967641,41,TRUE,TRUE
3359,"E 68 St & Madison Ave",40.7691572,-73.96703464,41,TRUE,TRUE
309,"Murray St & West St",40.7149787,-74.013012,41,TRUE,TRUE
3725,"2 Ave & E 72 St",40.7687620293096,-73.95840793848038,41,TRUE,TRUE
326,"E 11 St & 1 Ave",40.72953837,-73.98426726,41,TRUE,TRUE
3547,"Broadway & Moylan Pl",40.8143256,-73.9590255,41,TRUE,TRUE
3712,"W 35 St & Dyer Ave",40.754691750226016,-73.99740189313889,41,TRUE,TRUE
3736,"E 12 St & Ave C",40.727243,-73.976831,41,TRUE,TRUE
3135,"E 75 St & 3 Ave",40.77112927,-73.95772297,41,TRUE,TRUE
3166,"Riverside Dr & W 72 St",40.78057799010334,-73.98562431335449,41,TRUE,TRUE
3336,"E 97 St & Madison Ave",40.787801,-73.953559,41,TRUE,TRUE
486,"Broadway & W 29 St",40.7462009,-73.98855723,41,TRUE,TRUE
3341,"Central Park West & W 102 St",40.795346,-73.96186,41,TRUE,TRUE
520,"W 52 St & 5 Ave",40.75992262,-73.97648516,41,TRUE,TRUE
3443,"W 52 St & 6 Ave",40.76132983124814,-73.97982001304626,41,TRUE,TRUE
379,"W 31 St & 7 Ave",40.749156,-73.9916,42,TRUE,TRUE
3244,"University Pl & E 8 St",40.73143724085228,-73.99490341544151,42,TRUE,TRUE
380,"W 4 St & 7 Ave S",40.73401143,-74.00293877,42,TRUE,TRUE
3296,"E 93 St & 2 Ave",40.782454175279874,-73.9489196240902,42,TRUE,TRUE
401,"Allen St & Rivington St",40.72019576,-73.98997825,42,TRUE,TRUE
3118,"McGuinness Blvd & Eagle St",40.73555,-73.95284,42,TRUE,TRUE
415,"Pearl St & Hanover Square",40.7047177,-74.00926027,42,TRUE,TRUE
3068,"Humboldt St & Varet St",40.7031724,-73.940636,42,TRUE,TRUE
3584,"Eastern Pkwy & Franklin Ave",40.6707767,-73.9576801,42,TRUE,TRUE
3074,"Montrose Ave & Bushwick Ave",40.70767788,-73.94016171,42,TRUE,TRUE
3152,"3 Ave & E 71 St",40.76873687,-73.96119945,42,TRUE,TRUE
3186,"Grove St PATH",40.71958611647166,-74.04311746358871,42,TRUE,TRUE
3478,"2 Ave & 36 St",40.65708866668485,-74.00870203971863,43,TRUE,TRUE
3697,"W 64 St & Thelonious Monk Circle",40.77515953434235,-73.98918695747852,43,TRUE,TRUE
361,"Allen St & Hester St",40.71605866,-73.99190759,43,TRUE,TRUE
2021,"W 45 St & 8 Ave",40.75929124,-73.98859651,43,TRUE,TRUE
376,"John St & William St",40.70862144,-74.00722156,43,TRUE,TRUE
386,"Centre St & Worth St",40.71494807,-74.00234482,43,TRUE,TRUE
284,"Greenwich Ave & 8 Ave",40.7390169121,-74.0026376103,43,TRUE,TRUE
3151,"E 81 St & York Ave",40.7728384,-73.94989233,43,TRUE,TRUE
3163,"Central Park West & W 68 St",40.7734066,-73.97782542,43,TRUE,TRUE
532,"S 5 Pl & S 5 St",40.710451,-73.960876,43,TRUE,TRUE
3285,"W 87 St & Amsterdam Ave",40.78839,-73.9747,43,TRUE,TRUE
316,"Fulton St & William St",40.70955958,-74.00653609,43,TRUE,TRUE
355,"Bayard St & Baxter St",40.71602118,-73.99974372,43,TRUE,TRUE
3452,"Bayard St & Leonard St",40.71915571696044,-73.94885390996933,43,TRUE,TRUE
3440,"Fulton St & Adams St",40.692418292578466,-73.98949474096298,43,TRUE,TRUE
3536,"W 116 St & Broadway",40.8082,-73.9641,43,TRUE,TRUE
3292,"5 Ave & E 93 St",40.7857851,-73.957481,43,TRUE,TRUE
3139,"E 72 St & Park Ave",40.77118287540658,-73.96409422159195,43,TRUE,TRUE
3539,"W 116 St & Amsterdam Ave",40.8067581,-73.9607082,43,TRUE,TRUE
3260,"Mercer St & Bleecker St",40.72706363348306,-73.99662137031554,45,TRUE,TRUE
410,"Suffolk St & Stanton St",40.72066442,-73.98517977,45,TRUE,TRUE
3916,"Pearl St & Peck Slip",40.708485,-74.002751,45,TRUE,TRUE
507,"E 25 St & 2 Ave",40.73912601,-73.97973776,45,TRUE,TRUE
3119,"Vernon Blvd & 50 Ave",40.74232744,-73.95411749,45,TRUE,TRUE
3226,"W 82 St & Central Park West",40.78275,-73.97137,45,TRUE,TRUE
195,"Liberty St & Broadway",40.70905623,-74.01043382,45,TRUE,TRUE
3145,"E 84 St & Park Ave",40.77862688,-73.95772073,45,TRUE,TRUE
3435,"Grand St & Elizabeth St",40.718822,-73.99596,45,TRUE,TRUE
167,"E 39 St & 3 Ave",40.7489006,-73.97604882,45,TRUE,TRUE
546,"E 30 St & Park Ave S",40.74444921,-73.98303529,45,TRUE,TRUE
3538,"W 110 St & Amsterdam Ave",40.802692,-73.96295,45,TRUE,TRUE
3733,"Avenue C & E 18 St",40.730563,-73.973984,46,TRUE,TRUE
242,"Carlton Ave & Flushing Ave",40.697787,-73.973736,46,TRUE,TRUE
3718,"E 11 St & Avenue B",40.72746420692392,-73.97950418293476,46,TRUE,TRUE
3656,"E 2 St & Avenue A",40.72307749068673,-73.98583620786667,46,TRUE,TRUE
3144,"E 81 St & Park Ave",40.77677702,-73.9590097,46,TRUE,TRUE
533,"Broadway & W 38 St",40.75299641,-73.98721619,46,TRUE,TRUE
484,"W 44 St & 5 Ave",40.75500254,-73.98014437,46,TRUE,TRUE
3457,"E 58 St & Madison Ave",40.76302594280519,-73.97209525108337,46,TRUE,TRUE
540,"Lexington Ave & E 29 St",40.74311555376486,-73.98215353488922,46,TRUE,TRUE
3731,"W 47 St & 6 Ave",40.758397,-73.98255,46,TRUE,TRUE
438,"St Marks Pl & 1 Ave",40.72779126,-73.98564945,47,TRUE,TRUE
462,"W 22 St & 10 Ave",40.74691959,-74.00451887,47,TRUE,TRUE
427,"Bus Slip & State St",40.701907,-74.013942,47,TRUE,TRUE
3136,"5 Ave & E 63 St",40.766368,-73.971518,47,TRUE,TRUE
236,"St Marks Pl & 2 Ave",40.7284186,-73.98713956,47,TRUE,TRUE
476,"E 31 St & 3 Ave",40.74394314,-73.97966069,47,TRUE,TRUE
3711,"E 13 St & Avenue A",40.72966729392978,-73.98067966103554,47,TRUE,TRUE
3283,"W 89 St & Columbus Ave",40.7882213,-73.97041561,47,TRUE,TRUE
164,"E 47 St & 2 Ave",40.75323098,-73.97032517,47,TRUE,TRUE
3146,"E 81 St & 3 Ave",40.77573034,-73.9567526,47,TRUE,TRUE
168,"W 18 St & 6 Ave",40.73971301,-73.99456405,47,TRUE,TRUE
3287,"W 87 St & West End Ave",40.789622,-73.97757,47,TRUE,TRUE
3689,"W 104 St & Amsterdam Ave",40.799041392882984,-73.96649479866028,47,TRUE,TRUE
3150,"E 85 St & York Ave",40.77536905,-73.94803392,47,TRUE,TRUE
496,"E 16 St & 5 Ave",40.73726186,-73.99238967,47,TRUE,TRUE
377,"6 Ave & Canal St",40.72243797,-74.00566443,47,TRUE,TRUE
446,"W 24 St & 7 Ave",40.74487634,-73.99529885,47,TRUE,TRUE
3143,"5 Ave & E 78 St",40.77632142182271,-73.96427392959595,47,TRUE,TRUE
363,"West Thames St",40.70834698,-74.01713445,49,TRUE,TRUE
489,"10 Ave & W 28 St",40.75066386,-74.00176802,49,TRUE,TRUE
3812,"University Pl & E 14 St",40.734814,-73.992085,49,TRUE,TRUE
3786,"Division St & Bowery",40.714193,-73.996732,49,TRUE,TRUE
3320,"Central Park West & W 100 St",40.79406660818552,-73.96286845207214,49,TRUE,TRUE
459,"W 20 St & 11 Ave",40.746745,-74.007756,49,TRUE,TRUE
2006,"Central Park S & 6 Ave",40.76590936,-73.97634151,49,TRUE,TRUE
358,"Christopher St & Greenwich St",40.73291553,-74.00711384,50,TRUE,TRUE
473,"Rivington St & Chrystie St",40.72110063,-73.9919254,50,TRUE,TRUE
116,"W 17 St & 8 Ave",40.74177603,-74.00149746,50,TRUE,TRUE
3734,"E 58 St &  1 Ave (NW Corner)",40.759125,-73.962658,50,TRUE,TRUE
3115,"India St & Manhattan Ave",40.73232194,-73.9550858,50,TRUE,TRUE
435,"W 21 St & 6 Ave",40.74173969,-73.99415556,50,TRUE,TRUE
523,"W 38 St & 8 Ave",40.75466591,-73.99138152,51,TRUE,TRUE
3744,"1 Ave & E 5 St",40.725864,-73.986389,51,TRUE,TRUE
324,"DeKalb Ave & Hudson Ave",40.689888,-73.981013,51,TRUE,TRUE
3165,"Central Park West & W 72 St",40.77579376683666,-73.9762057363987,51,TRUE,TRUE
405,"Washington St & Gansevoort St",40.739323,-74.008119,51,TRUE,TRUE
3709,"W 15 St & 6 Ave",40.738046142482766,-73.99642959237099,51,TRUE,TRUE
3108,"Nassau Ave & Russell St",40.72557,-73.94434,51,TRUE,TRUE
3134,"3 Ave & E 62 St",40.76312584,-73.96526895,51,TRUE,TRUE
3100,"Nassau Ave & Newell St",40.724812564400175,-73.94752621650696,51,TRUE,TRUE
442,"W 27 St & 7 Ave",40.746647,-73.993915,51,TRUE,TRUE
522,"E 51 St & Lexington Ave",40.75714758,-73.97207836,51,TRUE,TRUE
491,"E 24 St & Park Ave S",40.74096374,-73.98602213,51,TRUE,TRUE
317,"E 6 St & Avenue B",40.72453734,-73.98185424,54,TRUE,TRUE
504,"1 Ave & E 16 St",40.73221853,-73.98165557,54,TRUE,TRUE
3016,"Kent Ave & N 7 St",40.72036775298455,-73.96165072917938,54,TRUE,TRUE
2003,"1 Ave & E 18 St",40.733812191966315,-73.98054420948029,54,TRUE,TRUE
3641,"Broadway & W 25 St",40.74286877312112,-73.98918628692627,54,TRUE,TRUE
150,"E 2 St & Avenue C",40.7208736,-73.98085795,54,TRUE,TRUE
72,"W 52 St & 11 Ave",40.76727216,-73.99392888,55,TRUE,TRUE
3140,"1 Ave & E 78 St",40.77140426,-73.9535166,55,TRUE,TRUE
247,"Perry St & Bleecker St",40.73535398,-74.00483091,55,TRUE,TRUE
293,"Lafayette St & E 8 St",40.73020660529954,-73.99102628231049,55,TRUE,TRUE
228,"E 48 St & 3 Ave",40.7546011026,-73.971878855,55,TRUE,TRUE
3167,"Amsterdam Ave & W 73 St",40.77966809007312,-73.98093044757842,55,TRUE,TRUE
3707,"Lexington Ave & E 26 St",40.741459,-73.983293,55,TRUE,TRUE
3798,"W 40 St & 5 Ave",40.752269,-73.982079,55,TRUE,TRUE
472,"E 32 St & Park Ave",40.7457121,-73.98194829,55,TRUE,TRUE
3680,"E 43 St & 5 Ave",40.754120810779256,-73.98025184869766,55,TRUE,TRUE
3687,"E 33 St & 1 Ave",40.74322681432173,-73.97449783980846,59,TRUE,TRUE
280,"E 10 St & 5 Ave",40.73331967,-73.99510132,59,TRUE,TRUE
254,"W 11 St & 6 Ave",40.73532427,-73.99800419,59,TRUE,TRUE
3323,"W 106 St & Central Park West",40.7981856,-73.9605909006,59,TRUE,TRUE
3263,"Cooper Square & Astor Pl",40.72951496224949,-73.99075269699097,59,TRUE,TRUE
3295,"Central Park W & W 96 St",40.79127,-73.964839,59,TRUE,TRUE
3161,"W 76 St & Columbus Ave",40.7801839724239,-73.97728532552719,59,TRUE,TRUE
455,"1 Ave & E 44 St",40.75001986,-73.96905301,59,TRUE,TRUE
3141,"1 Ave & E 68 St",40.76500525,-73.95818491,59,TRUE,TRUE
490,"8 Ave & W 33 St",40.751551,-73.993934,66,TRUE,TRUE
497,"E 17 St & Broadway",40.73704984,-73.99009296,66,TRUE,TRUE
494,"W 26 St & 8 Ave",40.74734825,-73.99723551,66,TRUE,TRUE
281,"Grand Army Plaza & Central Park S",40.7643971,-73.97371465,66,TRUE,TRUE
453,"W 22 St & 8 Ave",40.74475148,-73.99915362,66,TRUE,TRUE
303,"Mercer St & Spring St",40.72362738,-73.99949601,67,TRUE,TRUE
450,"W 49 St & 8 Ave",40.76227205,-73.98788205,67,TRUE,TRUE
3164,"Columbus Ave & W 72 St",40.7770575,-73.97898475,67,TRUE,TRUE
3799,"6 Ave & W 34 St",40.74964,-73.98805,67,TRUE,TRUE
